Age,Race,RaceBin,Spanish,Gender,GenderBin,ALResident,Education,EducationBin,Visitor,Beach,BeachBin,Turtleview,TurtleviewBin,Dolphinview,DolphinviewBin,Wildlifeview,WildlifeviewBin,Fishbeach,FishbeachBin,Fishjetty,FishjettyBin,Fishboat,FishboatBin,Boatmotor,BoatmotorBin,Boatsail,BoatsailBin,Angler,Policy,PolicyBin,Wildlife,WildlifeBin,Pamphlet,Sign,Magnet,Sticker,Bycatch,Lures,Hooks,Lights,Phone
29,3,1,,0,0,1,3,0,4,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,0,0.8666666667,1,0.4666666667,0,0,0,0,1,0,,0,0,1
32,3,1,1,0,0,1,2,0,4,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,0,0.7333333333,1,0.4666666667,0,,0,0,1,,0,0,1,0
33,3,1,,0,0,0,5,1,4,4,1,4,1,3,1,3,1,2,0,2,0,2,0,3,1,3,1,0,0.6666666667,1,0.9333333333,1,1,1,1,1,0,0,,1,0
30,3,1,0,0,0,0,5,1,1,1,0,2,0,4,1,4,1,2,0,2,0,4,1,4,1,4,1,1,0.6,1,0.9333333333,1,0,0,,0,1,1,1,1,1
50,3,1,0,0,0,0,6,1,1,1,0,2,0,4,1,4,1,2,0,2,0,4,1,4,1,4,1,1,0.6,1,0.9333333333,1,0,0,,0,1,1,1,1,1
21,3,1,0,0,0,1,4,1,1,4,1,3,1,2,0,4,1,2,0,2,0,2,0,2,0,2,0,0,0.8,1,0.9333333333,1,1,1,,1,1,1,1,1,1
35,3,1,1,0,0,1,5,1,1,3,1,4,1,4,1,3,1,2,0,1,0,2,0,3,1,2,0,0,0.7333333333,1,0.6666666667,1,0,,0,0,0,,,0,
65,3,1,0,1,1,1,5,1,1,4,1,4,1,3,1,4,1,2,0,2,0,2,0,2,0,2,0,0,0.6666666667,1,1,1,,1,1,1,1,1,1,1,1
57,3,1,0,0,0,1,2,0,2,3,1,2,0,2,0,2,0,3,1,3,1,4,1,4,1,2,0,1,0.6666666667,1,0.8666666667,1,,1,,1,,,1,1,1
36,3,1,0,1,1,1,4,1,5,4,1,4,1,4,1,4,1,2,0,2,0,2,0,2,0,2,0,0,0.9333333333,1,0.9333333333,1,1,1,1,1,1,1,1,1,1
33,2,0,0,0,0,0,2,0,3,4,1,,,4,1,3,1,3,1,4,1,4,1,3,1,4,1,1,0.6666666667,1,0.5333333333,0,,0,,1,,,,1,1
36,3,1,1,0,0,1,4,1,1,3,1,2,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,1,0.5333333333,1,0.3333333333,0,1,1,1,1,,0,0,,1
27,0,0,1,1,1,0,3,0,1,1,0,3,1,4,1,3,1,2,0,1,0,3,1,4,1,3,1,0,0.5333333333,1,0.4666666667,0,0,1,1,0,1,1,0,1,0
34,3,1,0,1,1,0,5,1,3,4,1,4,1,4,1,4,1,3,1,3,1,3,1,3,1,3,1,0,0.6,1,0.8666666667,1,1,,1,0,,1,0,1,
51,2,0,1,0,0,0,1,0,5,2,0,1,0,3,1,4,1,4,1,3,1,4,1,2,0,3,1,1,0.6666666667,1,0.3333333333,0,0,1,1,1,0,1,1,,1
48,0,0,1,1,1,0,4,1,5,2,0,3,1,,,3,1,2,0,3,1,2,0,3,1,2,0,0,0.5333333333,1,0.6,1,0,1,1,0,0,,1,1,1
47,3,1,0,2,,0,5,1,1,2,0,3,1,2,0,3,1,2,0,4,1,3,1,2,0,3,1,1,0.6,1,0.5333333333,0,0,,1,1,0,0,1,1,0
44,2,0,1,1,1,0,3,0,1,2,0,3,1,4,1,3,1,2,0,3,1,3,1,2,0,3,1,0,0.6,1,0.6,1,0,,1,1,1,1,1,1,1
32,2,0,1,1,1,0,3,0,3,2,0,1,0,2,0,1,0,2,0,3,1,2,0,3,1,2,0,0,0.5333333333,1,0.6,1,0,,1,1,0,0,0,0,0
33,2,0,1,1,1,0,4,1,1,1,0,2,0,3,1,2,0,3,1,2,0,3,1,2,0,3,1,0,0.6666666667,1,0.4,0,,1,1,1,0,,0,0,0
34,1,0,1,1,1,0,3,0,3,2,0,3,1,2,0,3,1,3,1,2,0,3,1,3,1,4,1,1,0.6,1,0.4666666667,0,,0,0,1,0,0,1,1,
35,1,0,1,1,1,0,3,0,1,2,0,3,1,2,0,3,1,2,0,3,1,3,1,2,0,3,1,1,0.6,1,0.5333333333,0,,,1,,0,,1,1,0
41,0,0,,0,0,0,2,0,2,1,0,2,0,3,1,2,0,2,0,3,1,2,0,3,1,2,0,1,0.8,1,0.4,0,0,,1,1,0,0,1,1,1
40,3,1,1,0,0,0,3,0,3,2,0,1,0,3,1,2,0,1,0,2,0,3,1,2,0,3,1,0,0.5333333333,1,0.4,0,0,,1,,0,0,1,1,1
38,2,0,1,1,1,0,3,0,2,2,0,3,1,2,0,3,1,2,0,3,1,1,0,2,0,3,1,1,0.6,1,0.5333333333,0,0,1,1,1,,0,1,1,0
39,2,0,1,1,1,0,1,0,1,1,0,3,1,2,0,3,1,2,0,3,1,3,1,2,0,3,1,0,0.8666666667,1,0.5333333333,0,0,0,,1,0,,1,0,1
34,0,0,0,0,0,0,3,0,1,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,0,0.4,0,0.4,0,1,,1,1,0,,1,,1
33,3,1,1,0,0,0,4,1,3,1,0,2,0,3,1,2,0,1,0,2,0,2,0,3,1,2,0,1,0.6,1,0.4666666667,0,0,,1,1,0,1,0,0,
32,0,0,1,1,1,0,3,0,3,2,0,3,1,1,0,2,0,1,0,2,0,1,0,2,0,1,0,0,0.6666666667,1,0.4,0,1,0,1,1,0,0,,0,
31,1,0,1,1,1,0,3,0,3,2,0,3,1,2,0,2,0,3,1,2,0,3,1,2,0,3,1,0,0.6,1,0.3333333333,0,0,1,1,1,0,0,,1,1
30,3,1,1,1,1,0,2,0,2,1,0,2,0,2,0,1,0,2,0,1,0,2,0,2,0,1,0,0,0.6,1,0.6,1,0,,0,1,0,0,,,0
37,2,0,1,1,1,0,3,0,2,2,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,0,0,0.6666666667,1,0.4,0,0,0,0,0,0,0,0,0,0
38,0,0,1,1,1,0,2,0,3,1,0,2,0,3,1,2,0,3,1,2,0,1,0,2,0,1,0,1,0.5333333333,1,0.4666666667,0,0,0,0,0,0,,0,,0
28,3,1,0,0,0,0,4,1,3,1,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.4666666667,0,1,1,1,1,,0,0,0,0
28,3,1,0,0,0,0,4,1,3,1,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.4666666667,0,1,1,1,1,,0,0,0,0
28,3,1,0,0,0,0,4,1,3,1,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.4666666667,0,1,1,1,1,,0,0,0,0
28,3,1,0,0,0,0,4,1,3,1,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.4666666667,0,1,1,1,1,,0,0,0,0
28,3,1,0,0,0,0,4,1,3,1,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.4666666667,0,1,1,1,1,,0,0,0,0
28,3,1,0,0,0,0,4,1,3,1,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.4666666667,0,1,1,1,1,,0,0,0,0
27,3,1,0,0,0,0,3,0,3,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,0,,0,0
27,3,1,0,0,0,0,3,0,3,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,,0,0,0
27,3,1,0,0,0,0,3,0,3,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,1,0.4666666667,0,0.4666666667,0,1,1,1,1,0,0,,0,0
27,3,1,0,0,0,0,3,0,3,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,0,,0,0
27,3,1,0,0,0,0,3,0,3,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,1,0.4666666667,0,0.4666666667,0,1,1,1,1,0,,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,2,0,3,1,2,0,2,0,3,1,3,1,2,0,1,0.5333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,3,2,0,2,0,3,1,2,0,3,1,3,1,2,0,2,0,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,3,2,0,2,0,3,1,2,0,3,1,3,1,2,0,2,0,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,3,2,0,2,0,3,1,2,0,3,1,3,1,2,0,2,0,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,3,2,0,2,0,3,1,2,0,3,1,3,1,2,0,2,0,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,2,2,0,3,1,3,1,2,0,2,0,2,0,3,1,3,1,3,1,1,0.7333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,2,2,0,3,1,3,1,2,0,2,0,2,0,3,1,3,1,3,1,1,0.7333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,2,2,0,3,1,3,1,2,0,2,0,2,0,3,1,3,1,3,1,1,0.7333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,2,2,0,3,1,3,1,2,0,2,0,2,0,3,1,3,1,3,1,1,0.7333333333,1,0.4666666667,0,1,1,1,1,1,1,1,1,1
27,3,1,0,0,0,0,3,0,3,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,0,,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,3,1,1,0.8666666667,1,0.4666666667,0,1,1,1,1,0,0,0,,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,3,1,1,0.8666666667,1,0.4666666667,0,1,1,1,1,0,0,0,,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,3,1,1,0.7333333333,1,0.4666666667,0,1,1,1,1,0,0,0,,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,3,1,1,0.6666666667,1,0.4666666667,0,1,1,1,1,0,0,0,,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,2,0,1,0.8666666667,1,0.4666666667,0,1,1,1,1,0,0,0,,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,3,1,1,0.6666666667,1,0.4666666667,0,1,1,1,1,0,0,0,,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,3,1,2,0,3,1,2,0,3,1,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,3,1,2,0,3,1,2,0,3,1,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,1,0.5333333333,1,0.4666666667,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,1,0.6666666667,1,0.4666666667,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,2,0,3,1,3,1,2,0,2,0,3,1,3,1,1,0.6666666667,1,0.4666666667,0,0,0,0,0,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,2,0,3,1,3,1,2,0,2,0,3,1,3,1,1,0.6666666667,1,0.4666666667,0,0,0,0,0,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,2,0,3,1,3,1,2,0,2,0,3,1,3,1,1,0.6666666667,1,0.4666666667,0,0,0,0,0,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,2,0,3,1,3,1,2,0,2,0,3,1,3,1,1,0.6666666667,1,0.4666666667,0,0,0,0,0,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,2,0,2,0,3,1,3,1,2,0,2,0,3,1,3,1,1,0.6666666667,1,0.4666666667,0,0,0,0,0,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.5333333333,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.5333333333,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.5333333333,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.5333333333,0,1,1,1,1,0,0,0,0,0
27,3,1,0,0,0,0,2,0,2,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.5333333333,0,1,1,1,1,0,0,0,0,0
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4666666667,0,0.5333333333,0,1,1,1,1,0,0,0,0,0
36,2,0,1,1,1,1,3,0,2,4,1,4,1,4,1,4,1,1,0,1,0,1,0,4,1,4,1,0,0.6,1,0.7333333333,1,0,1,1,1,1,1,1,1,1
35,3,1,1,1,1,1,1,0,1,3,1,3,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,0.8,1,0.8,1,1,1,1,1,1,1,1,1,1
28,2,0,0,0,0,1,4,1,4,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,,,1,0.7333333333,1,0.8,1,1,1,1,1,,1,1,1,1
43,3,1,0,1,1,1,3,0,3,3,1,3,1,3,1,2,0,4,1,4,1,2,0,4,1,4,1,1,0.6666666667,1,0.8666666667,1,1,1,1,1,1,1,1,1,1
101,2,0,0,0,0,1,5,1,4,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,0.8,1,0.8666666667,1,1,1,1,1,1,1,1,1,1
28,3,1,1,1,1,1,4,1,5,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,0.8666666667,1,0.8,1,1,0,0,0,1,1,1,1,1
24,2,0,1,1,1,1,5,1,4,1,0,1,0,1,0,4,1,4,1,4,1,4,1,4,1,4,1,1,0.8666666667,1,0.8,1,1,0,0,0,1,1,1,1,1
22,3,1,1,1,1,1,5,1,5,4,1,4,1,4,1,4,1,2,0,2,0,2,0,4,1,4,1,1,0.8666666667,1,0.8,1,1,1,1,0,1,1,1,1,1
20,2,0,1,1,1,1,4,1,4,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,0.8666666667,1,0.8666666667,1,1,1,,,1,1,1,1,1
25,3,1,1,1,1,1,5,1,5,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,0.8666666667,1,0.8,1,1,1,,0,1,1,1,1,1
28,3,1,0,0,0,0,4,1,2,3,1,3,1,4,1,3,1,4,1,3,1,3,1,4,1,3,1,1,0.6,1,0.6,1,1,1,1,1,,1,1,1,1
35,2,0,1,0,0,1,5,1,1,3,1,4,1,4,1,4,1,3,1,3,1,3,1,3,1,3,1,1,0.7333333333,1,0.6,1,1,1,1,1,0,0,0,1,0
34,3,1,0,0,0,1,5,1,1,3,1,3,1,3,1,4,1,4,1,3,1,4,1,3,1,3,1,1,0.7333333333,1,0.6666666667,1,1,1,1,1,0,0,0,1,0
34,2,0,1,0,0,1,5,1,1,3,1,4,1,3,1,3,1,4,1,3,1,3,1,3,1,4,1,1,,0,0,0,,,,,,,,,
26,3,1,1,1,1,0,4,1,1,3,1,4,1,4,1,3,1,3,1,3,1,3,1,2,0,2,0,0,0.6,1,0.5333333333,0,1,1,1,1,0,0,0,1,
28,3,1,1,0,0,1,4,1,2,3,1,4,1,3,1,3,1,3,1,4,1,3,1,4,1,2,0,0,0.6,1,0.5333333333,0,1,1,1,1,1,1,1,1,1
50,3,1,0,1,1,1,4,1,2,4,1,4,1,4,1,3,1,2,0,2,0,4,1,4,1,2,0,1,0.5333333333,1,0.5333333333,0,1,1,1,1,1,,1,1,1
27,1,0,0,0,0,0,3,0,3,2,0,3,1,3,1,3,1,2,0,3,1,3,1,3,1,3,1,1,0.6666666667,1,0.4,0,0,0,,,1,1,1,1,1
27,3,1,0,0,0,0,3,0,2,2,0,3,1,3,1,2,0,2,0,2,0,3,1,3,1,3,1,1,,0,0,0,,,,,,,,,
27,3,1,0,0,0,0,5,1,2,4,1,3,1,4,1,3,1,2,0,2,0,2,0,4,1,3,1,1,0.6,1,0.5333333333,0,1,1,,1,1,1,1,,1
25,0,0,1,1,1,0,3,0,1,3,1,3,1,3,1,1,0,2,0,2,0,3,1,3,1,1,0,1,0.5333333333,1,0.2666666667,0,0,0,,,0,,1,0,
32,0,0,1,1,1,1,3,0,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,2,0,2,0,1,0.8666666667,1,0.7333333333,1,,0,1,1,1,1,1,1,
36,0,0,1,0,0,1,1,0,2,2,0,2,0,3,1,2,0,2,0,3,1,3,1,3,1,3,1,0,0.4,0,0.6,1,,1,0,0,1,,,,
28,3,1,1,0,0,1,4,1,2,3,1,3,1,3,1,3,1,2,0,2,0,2,0,3,1,3,1,1,0.4,0,0.6,1,,0,,0,1,1,1,,1
30,0,0,1,,,1,2,0,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,2,0,2,0,1,0.4,0,0.6,1,0,,1,0,,1,1,1,1
35,0,0,1,,,1,3,0,2,2,0,2,0,2,0,2,0,2,0,2,0,3,1,2,0,2,0,0,0.4666666667,0,0.6,1,1,1,0,,,,1,,1
36,3,1,1,0,0,1,3,0,2,3,1,3,1,3,1,3,1,3,1,2,0,2,0,2,0,3,1,1,0.4666666667,0,0.6666666667,1,0,1,0,,,1,1,1,1
36,0,0,1,,,1,3,0,1,2,0,2,0,2,0,3,1,3,1,2,0,2,0,3,1,3,1,1,0.4,0,0.6666666667,1,1,,1,,1,,1,1,1
36,0,0,1,0,0,1,3,0,1,3,1,2,0,3,1,3,1,2,0,2,0,2,0,3,1,2,0,0,0.4666666667,0,0.6,1,1,1,1,,,1,,1,1
35,0,0,1,0,0,1,2,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,3,1,0,0.4666666667,0,0.6,1,0,0,0,,1,1,1,1,1
30,0,0,1,0,0,1,2,0,2,2,0,3,1,3,1,2,0,3,1,2,0,3,1,2,0,2,0,1,0.4,0,0.6,1,,,,0,1,1,1,1,1
37,0,0,1,,,1,4,1,2,2,0,3,1,2,0,3,1,3,1,3,1,3,1,2,0,3,1,0,0.4,0,0.6666666667,1,0,1,,,1,1,,1,1
27,3,1,1,,,1,3,0,2,2,0,3,1,2,0,2,0,3,1,3,1,3,1,3,1,2,0,1,0.4,0,0.6,1,,0,,1,1,1,,1,1
28,0,0,1,0,0,1,3,0,1,2,0,2,0,3,1,3,1,3,1,2,0,3,1,3,1,2,0,1,0.4,0,0.6666666667,1,0,1,1,0,,1,1,1,1
37,0,0,1,,,1,2,0,1,2,0,2,0,2,0,3,1,2,0,2,0,2,0,2,0,2,0,0,0.4,0,0.6666666667,1,1,,0,0,1,,1,,
35,3,1,1,0,0,1,3,0,2,2,0,3,1,3,1,3,1,2,0,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.6,1,,0,1,,1,1,1,1,1
69,0,0,1,,,1,4,1,2,2,0,2,0,2,0,2,0,3,1,2,0,2,0,3,1,2,0,1,0.4,0,0.6666666667,1,1,,1,,1,1,1,1,1
26,0,0,1,0,0,1,3,0,2,2,0,3,1,3,1,2,0,2,0,2,0,2,0,3,1,3,1,1,0.4,0,0.6,1,0,0,1,0,,,,,1
31,0,0,1,,,1,3,0,2,2,0,3,1,2,0,2,0,3,1,3,1,2,0,2,0,3,1,0,0.4,0,0.6666666667,1,1,0,,0,1,1,1,,1
28,3,1,1,,,1,3,0,1,3,1,2,0,3,1,2,0,3,1,3,1,2,0,3,1,3,1,0,0.4,0,0.6666666667,1,,0,,,1,1,1,,1
36,0,0,1,0,0,1,3,0,2,3,1,3,1,3,1,3,1,2,0,3,1,3,1,2,0,2,0,1,0.4,0,0.6,1,0,1,,0,1,1,,1,
30,3,1,1,,,1,3,0,2,3,1,2,0,3,1,3,1,2,0,3,1,2,0,3,1,3,1,0,0.4666666667,0,0.6,1,,1,1,0,1,1,,1,
69,3,1,1,,,1,4,1,1,3,1,2,0,3,1,3,1,3,1,2,0,3,1,3,1,3,1,1,0.4666666667,0,0.6666666667,1,0,0,,1,,,1,1,1
32,3,1,1,,,1,3,0,1,2,0,2,0,3,1,3,1,2,0,3,1,3,1,2,0,3,1,0,0.4666666667,0,0.6,1,0,1,,0,1,,,,1
32,3,1,1,,,1,4,1,2,3,1,2,0,2,0,3,1,3,1,2,0,2,0,3,1,2,0,1,0.4666666667,0,0.6,1,0,,,1,1,,,,1
37,0,0,1,0,0,1,3,0,2,3,1,3,1,3,1,3,1,3,1,2,0,2,0,2,0,3,1,0,0.4666666667,0,0.6,1,0,,,,,,1,,1
28,3,1,1,0,0,1,4,1,2,2,0,3,1,3,1,2,0,2,0,2,0,3,1,2,0,2,0,1,0.4666666667,0,0.6,1,,1,,,,1,1,,1
29,3,1,1,,,1,2,0,1,2,0,3,1,2,0,2,0,2,0,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.6,1,,1,0,1,1,1,1,,1
38,3,1,1,,,1,3,0,2,2,0,2,0,3,1,2,0,2,0,2,0,2,0,3,1,3,1,0,0.4666666667,0,0.6666666667,1,,1,0,1,,1,1,1,
69,0,0,1,0,0,1,2,0,2,3,1,2,0,3,1,3,1,2,0,2,0,3,1,3,1,2,0,0,0.4,0,0.6,1,1,0,,0,1,1,,,1
32,3,1,1,,,1,4,1,1,2,0,2,0,2,0,3,1,2,0,2,0,3,1,2,0,2,0,1,0.4666666667,0,0.6,1,1,0,0,0,1,,1,,1
37,0,0,1,,,1,2,0,2,2,0,3,1,2,0,2,0,3,1,2,0,2,0,2,0,3,1,1,0.4666666667,0,0.6,1,,0,0,1,1,1,1,,
35,0,0,1,0,0,1,2,0,2,2,0,2,0,2,0,2,0,3,1,3,1,3,1,3,1,2,0,1,0.4666666667,0,0.6,1,1,1,1,0,,1,1,1,1
26,0,0,1,0,0,1,3,0,2,2,0,3,1,2,0,2,0,3,1,3,1,2,0,3,1,2,0,1,0.4,0,0.6666666667,1,,0,1,,,1,1,1,1
31,0,0,1,0,0,1,2,0,1,2,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,3,1,1,0.4,0,0.6,1,,1,0,1,1,,,1,1
26,3,1,1,0,0,1,2,0,1,3,1,3,1,3,1,2,0,3,1,2,0,3,1,3,1,2,0,1,0.4666666667,0,0.6,1,0,1,0,1,1,,1,1,1
69,0,0,1,0,0,1,3,0,1,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,2,0,1,0.4666666667,0,0.6666666667,1,1,,,,1,1,1,,
28,3,1,1,0,0,1,3,0,2,2,0,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,1,0.4,0,0.6666666667,1,1,0,,1,1,1,,1,
29,3,1,1,,,1,3,0,1,3,1,3,1,2,0,3,1,2,0,3,1,3,1,2,0,2,0,1,0.4666666667,0,0.6666666667,1,0,0,1,,,1,1,,1
36,0,0,1,0,0,1,4,1,2,3,1,2,0,2,0,3,1,2,0,2,0,3,1,3,1,2,0,1,0.4666666667,0,0.6,1,,0,0,,,,,1,1
31,3,1,1,,,1,4,1,2,3,1,2,0,2,0,3,1,3,1,2,0,2,0,2,0,3,1,0,0.4666666667,0,0.6666666667,1,,,0,,1,,1,,1
33,0,0,1,,,1,4,1,1,3,1,3,1,2,0,3,1,2,0,3,1,2,0,2,0,2,0,1,0.4,0,0.6666666667,1,0,,,1,1,1,1,,1
37,0,0,1,0,0,1,3,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,3,1,3,1,0,0.4,0,0.6,1,,,0,1,,,1,1,1
26,0,0,1,0,0,1,3,0,2,2,0,3,1,3,1,3,1,2,0,2,0,3,1,2,0,3,1,0,0.4666666667,0,0.6,1,1,,1,1,1,1,,,
37,3,1,1,,,1,4,1,2,3,1,2,0,3,1,2,0,2,0,3,1,2,0,2,0,3,1,0,0.4666666667,0,0.6666666667,1,,,1,0,,1,,,1
36,3,1,1,,,1,4,1,2,2,0,2,0,3,1,3,1,2,0,2,0,2,0,3,1,3,1,1,0.4666666667,0,0.6,1,0,,,1,,,1,1,1
29,3,1,1,0,0,1,3,0,2,3,1,3,1,2,0,3,1,2,0,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.6,1,1,1,,1,1,,1,1,
33,3,1,1,,,1,3,0,1,2,0,3,1,2,0,2,0,2,0,3,1,3,1,3,1,2,0,1,0.4666666667,0,0.6,1,1,0,0,1,1,1,1,,
33,0,0,1,,,1,3,0,2,2,0,3,1,2,0,2,0,2,0,3,1,2,0,2,0,2,0,0,0.4,0,0.6,1,,0,0,,,,1,,1
34,0,0,1,0,0,1,3,0,2,3,1,3,1,2,0,2,0,3,1,3,1,2,0,3,1,2,0,1,0.4666666667,0,0.6,1,0,1,1,0,1,,1,,1
34,0,0,1,0,0,1,3,0,2,2,0,3,1,3,1,2,0,2,0,3,1,2,0,3,1,2,0,1,0.4,0,0.6,1,0,,,0,,,1,1,
32,3,1,1,0,0,1,3,0,2,3,1,2,0,2,0,2,0,2,0,2,0,2,0,3,1,3,1,0,0.4,0,0.6666666667,1,0,0,0,0,1,,,1,1
30,0,0,1,0,0,1,3,0,2,2,0,3,1,2,0,3,1,2,0,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.6,1,1,1,0,0,,1,1,1,1
30,3,1,1,0,0,1,3,0,2,3,1,3,1,2,0,2,0,3,1,3,1,2,0,3,1,2,0,0,0.4666666667,0,0.6,1,0,,1,1,1,,1,,1
33,0,0,1,0,0,1,2,0,2,2,0,2,0,2,0,3,1,3,1,2,0,2,0,2,0,3,1,0,0.4,0,0.6,1,0,0,0,0,,1,,1,1
34,0,0,1,0,0,1,4,1,2,3,1,2,0,2,0,2,0,2,0,3,1,2,0,2,0,3,1,0,0.4666666667,0,0.6,1,1,1,0,1,1,,,1,1
